# timestamp[ns] w.x w.y w.z a.x a.y a.z
1650458825111117840 -0.075051 0.013916 0.118643 -3.061616 -7.171468 -6.656814
1650458825116094828 -0.071561 0.001699 0.129115 -3.072319 -7.196481 -6.682292
1650458825121072054 -0.080287 -0.007028 0.127369 -3.059909 -7.225305 -6.694872
1650458825124536991 -0.076642 -0.014319 0.129800 -3.068532 -7.216808 -6.710366
1650458825126049042 -0.075051 -0.017500 0.130860 -3.072295 -7.213101 -6.717127
1650458825131026030 -0.078542 -0.015755 0.130860 -3.094706 -7.200745 -6.744372
1650458825136003971 -0.080287 -0.015755 0.125624 -3.116900 -7.222840 -6.751691
1650458825140980959 -0.080287 -0.026227 0.116897 -3.111876 -7.271389 -6.735924
1650458825145957947 -0.082033 -0.022736 0.113407 -3.100445 -7.300681 -6.750548
1650458825150934935 -0.082033 -0.026227 0.102935 -3.107944 -7.347286 -6.754054
1650458825155911922 -0.080287 -0.027972 0.097699 -3.091111 -7.399938 -6.767359
1650458825157709837 -0.078396 -0.031124 0.097068 -3.080370 -7.426598 -6.781105
1650458825160889864 -0.075051 -0.036699 0.095953 -3.061373 -7.473751 -6.805420
1650458825165866852 -0.073306 -0.043680 0.090717 -3.086536 -7.507142 -6.882397
1650458825170843840 -0.059343 -0.047171 0.083736 -3.070453 -7.497393 -6.942286
1650458825175820827 -0.043635 -0.054152 0.075009 -3.024843 -7.481162 -6.971868
1650458825180799007 -0.026182 -0.055897 0.073264 -2.941864 -7.465867 -6.974342
1650458825185775995 -0.013965 -0.052407 0.062792 -2.852105 -7.450015 -6.953546
1650458825190752983 -0.000002 -0.055897 0.052320 -2.749018 -7.437141 -6.906050
1650458825190881968 0.000224 -0.055535 0.052275 -2.745922 -7.436728 -6.904559
1650458825195729971 0.008725 -0.041935 0.050575 -2.629574 -7.421218 -6.848535
1650458825200706959 0.015706 -0.034953 0.040103 -2.536523 -7.374676 -6.811156
1650458825205684900 0.026178 -0.034953 0.040103 -2.463389 -7.308475 -6.796091
1650458825210661888 0.031414 -0.022736 0.036612 -2.410370 -7.254829 -6.764306
1650458825215638876 0.038395 -0.017500 0.036612 -2.359280 -7.218926 -6.724642
1650458825220615864 0.043631 -0.014009 0.033122 -2.296727 -7.186316 -6.696357
1650458825224055052 0.046043 -0.012803 0.035534 -2.259593 -7.174937 -6.663251
1650458825225592852 0.047122 -0.012264 0.036612 -2.242988 -7.169849 -6.648447
1650458825230571032 0.050612 -0.010519 0.036612 -2.182866 -7.136133 -6.564994
1650458825235548019 0.052358 -0.005283 0.043594 -2.130388 -7.080103 -6.475878
1650458825240525007 0.052358 -0.003537 0.052320 -2.101945 -7.020016 -6.427248
1650458825245501995 0.041886 0.006935 0.071519 -2.095761 -6.992983 -6.387433
1650458825250478983 0.033159 0.017407 0.080245 -2.112070 -6.987702 -6.365401
1650458825255456924 0.033159 0.012171 0.094208 -2.135311 -6.997444 -6.350982
1650458825257226944 0.031918 0.013412 0.097312 -2.139820 -6.995981 -6.358056
1650458825260433912 0.029668 0.015661 0.102935 -2.147989 -6.993332 -6.370874
1650458825265410900 0.022687 0.008680 0.120388 -2.186331 -6.977330 -6.378060
1650458825270387888 0.019197 0.008680 0.125624 -2.231733 -6.976359 -6.368613
1650458825275365829 0.017451 0.015661 0.127369 -2.276206 -7.011529 -6.342056
1650458825280343056 0.012215 0.019152 0.127369 -2.321702 -7.047867 -6.293495
1650458825285320044 0.008725 0.026133 0.130860 -2.384373 -7.072891 -6.258525
1650458825290297031 -0.000002 0.017407 0.123879 -2.469545 -7.097903 -6.253688
1650458825290400028 -0.000110 0.017262 0.123770 -2.470808 -7.098178 -6.254101
1650458825295274019 -0.005238 0.010425 0.118643 -2.530637 -7.111224 -6.273700
1650458825300251961 -0.006983 0.003444 0.106425 -2.565774 -7.110523 -6.303783
1650458825305228949 -0.015710 -0.000047 0.101189 -2.562110 -7.116316 -6.323992
1650458825310205936 -0.012219 0.003444 0.087227 -2.527272 -7.128904 -6.343390
1650458825315182924 -0.017455 0.003444 0.088972 -2.492560 -7.136576 -6.363043
1650458825320159912 -0.017455 -0.005283 0.083736 -2.447839 -7.144945 -6.387503
1650458825323571920 -0.016259 -0.005283 0.082540 -2.406891 -7.155036 -6.414380
1650458825325137854 -0.015710 -0.005283 0.081991 -2.388097 -7.159667 -6.426716
1650458825330114841 -0.013965 -0.007028 0.080245 -2.333757 -7.148731 -6.470721
1650458825335091829 -0.008729 -0.012264 0.078500 -2.283187 -7.087976 -6.524060
1650458825340069056 -0.005238 -0.003537 0.085481 -2.233393 -7.012153 -6.534950
1650458825345046043 -0.005238 -0.000047 0.087227 -2.193079 -6.953946 -6.498736
1650458825350023985 -0.000002 0.008680 0.094208 -2.158309 -6.920420 -6.452934
1650458825355000973 -0.006983 0.015661 0.104680 -2.139273 -6.921544 -6.408636
1650458825356745005 -0.009430 0.015050 0.108961 -2.141643 -6.931988 -6.402597
1650458825359977961 -0.013965 0.013916 0.116897 -2.146036 -6.951351 -6.391403
1650458825364954948 -0.017455 0.015661 0.129115 -2.188367 -6.967259 -6.408682
1650458825369932890 -0.026182 0.017407 0.137841 -2.265159 -6.980981 -6.433784
1650458825374909878 -0.031418 0.015661 0.155295 -2.366559 -7.029358 -6.466642
1650458825379886866 -0.034909 0.015661 0.151804 -2.464777 -7.054528 -6.496161
1650458825384863853 -0.036654 0.013916 0.150059 -2.543054 -7.092062 -6.523092
1650458825389840841 -0.029673 0.005189 0.144823 -2.601427 -7.147934 -6.554172
1650458825389916897 -0.029673 0.005216 0.144716 -2.602009 -7.148477 -6.554096
1650458825394819021 -0.029673 0.006935 0.137841 -2.639568 -7.183479 -6.549230
1650458825399796009 -0.027927 0.012171 0.125624 -2.669548 -7.199448 -6.543988
1650458825404772997 -0.031418 0.013916 0.113407 -2.687414 -7.215616 -6.572448
1650458825409749985 -0.031418 0.005189 0.097699 -2.685172 -7.219033 -6.618213
1650458825414726973 -0.024437 0.003444 0.087227 -2.656555 -7.211368 -6.636456
1650458825419704914 -0.020946 0.012171 0.076755 -2.597854 -7.204821 -6.642001
1650458825423089981 -0.020946 0.012171 0.075568 -2.546026 -7.188192 -6.647976
1650458825424681902 -0.020946 0.012171 0.075009 -2.521650 -7.180371 -6.650786
1650458825429658890 -0.022691 0.017407 0.066283 -2.473792 -7.149708 -6.653409
1650458825434635878 -0.019201 0.017407 0.071519 -2.430889 -7.135357 -6.659204
1650458825439612865 -0.017455 0.008680 0.080245 -2.400520 -7.108135 -6.674924
1650458825444591045 -0.017455 0.006935 0.088972 -2.380594 -7.103156 -6.694468
1650458825449568033 -0.012219 0.001699 0.106425 -2.374170 -7.126477 -6.688017
1650458825454545021 -0.008729 0.005189 0.118643 -2.407971 -7.148048 -6.695616
1650458825456261873 -0.008729 0.004587 0.124664 -2.427552 -7.156282 -6.698104
1650458825459522009 -0.008729 0.003444 0.136096 -2.464731 -7.171916 -6.702830
1650458825464499950 -0.000002 -0.000047 0.146568 -2.538438 -7.204637 -6.704038
1650458825469476938 -0.001747 -0.003537 0.151804 -2.632044 -7.218928 -6.712089
1650458825474453926 0.008725 -0.000047 0.151804 -2.710681 -7.224218 -6.702039
1650458825479430914 0.012215 0.005189 0.150059 -2.773333 -7.229733 -6.675938
1650458825484408855 0.017451 0.013916 0.136096 -2.825967 -7.235391 -6.639752
1650458825489385843 0.019197 0.019152 0.123879 -2.868453 -7.227141 -6.600454
1650458825489434958 0.019248 0.019169 0.123689 -2.868631 -7.227086 -6.599992
1650458825494362831 0.024433 0.020897 0.104680 -2.886440 -7.221605 -6.553732
1650458825499340057 0.017451 0.026133 0.088972 -2.874507 -7.229018 -6.540530
1650458825504317045 0.013961 0.019152 0.068028 -2.832613 -7.242373 -6.569625
1650458825509294033 0.013961 0.017407 0.057556 -2.767957 -7.235077 -6.608480
1650458825514271975 0.012215 0.019152 0.041848 -2.682926 -7.184166 -6.654007
1650458825519248962 0.013961 0.022643 0.045339 -2.608274 -7.150778 -6.702312
1650458825522608042 0.017494 0.019109 0.044161 -2.561039 -7.123208 -6.709254
1650458825524225950 0.019197 0.017407 0.043594 -2.538289 -7.109930 -6.712597
1650458825529202938 0.026178 0.008680 0.041848 -2.460644 -7.079146 -6.696059
1650458825534180880 0.029668 0.008680 0.052320 -2.396282 -7.052288 -6.682933
1650458825539157867 0.033159 0.005189 0.062792 -2.383191 -7.014651 -6.664594
1650458825544134855 0.034904 -0.000047 0.081991 -2.406709 -6.996784 -6.652633
1650458825549111843 0.036650 -0.001792 0.088972 -2.468199 -6.974579 -6.627232
1650458825554088831 0.038395 -0.015755 0.095953 -2.513916 -6.984361 -6.630037
1650458825555779934 0.040174 -0.017533 0.098325 -2.519238 -6.990421 -6.619875
1650458825559067011 0.043631 -0.020991 0.102935 -2.529584 -7.002201 -6.600121
1650458825564043999 0.038395 -0.017500 0.099444 -2.596495 -6.999999 -6.544942
1650458825569020987 0.036650 -0.012264 0.092463 -2.618626 -7.005299 -6.502150
1650458825573997974 0.033159 -0.017500 0.088972 -2.587565 -7.057635 -6.487620
1650458825578974962 0.031414 -0.007028 0.080245 -2.564708 -7.093778 -6.494564
1650458825583952904 0.031414 0.001699 0.071519 -2.595406 -7.114294 -6.513433
1650458825588929892 0.027923 0.010425 0.066283 -2.592884 -7.116845 -6.499549
1650458825588953018 0.027923 0.010442 0.066217 -2.592718 -7.116776 -6.499612
1650458825593906879 0.027923 0.013916 0.052320 -2.557242 -7.102281 -6.513125
1650458825598883867 0.029668 0.019152 0.045339 -2.517432 -7.102147 -6.523970
1650458825603860855 0.031414 0.029624 0.041848 -2.512395 -7.120107 -6.534069
1650458825608839035 0.029668 0.029624 0.038358 -2.521141 -7.122144 -6.535412
1650458825613816023 0.036650 0.034860 0.033122 -2.530940 -7.096329 -6.561409
1650458825618793011 0.038395 0.036605 0.031376 -2.505176 -7.051386 -6.590253
1650458825622124910 0.041900 0.037774 0.033713 -2.473114 -7.032311 -6.603615
1650458825623769999 0.043631 0.038351 0.034867 -2.457281 -7.022892 -6.610213
1650458825628747940 0.043631 0.040096 0.036612 -2.470210 -7.008258 -6.558436
1650458825633724928 0.043631 0.043587 0.038358 -2.435774 -7.007910 -6.525650
1650458825638701916 0.045376 0.038351 0.047084 -2.377268 -6.954905 -6.485537
1650458825643678904 0.041886 0.041841 0.045339 -2.345010 -6.951122 -6.463792
1650458825648655891 0.033159 0.055804 0.055811 -2.342796 -6.949721 -6.425549
1650458825653633833 0.027923 0.062785 0.062792 -2.389401 -6.964960 -6.405128
1650458825655297995 0.025589 0.066287 0.063959 -2.402889 -6.961487 -6.404830
1650458825658611059 0.020942 0.073257 0.066283 -2.429738 -6.954573 -6.404236
1650458825663588047 0.017451 0.075002 0.071519 -2.516585 -6.939230 -6.386160
1650458825668565035 0.012215 0.080238 0.075009 -2.577672 -6.935460 -6.385828
1650458825673542023 0.005234 0.085474 0.080245 -2.656418 -6.929346 -6.339000
1650458825678519964 0.001743 0.092456 0.073264 -2.736456 -6.990348 -6.291125
1650458825683496952 -0.001747 0.094201 0.075009 -2.845617 -7.061766 -6.243703
1650458825688469887 -0.005235 0.087225 0.073266 -2.945767 -7.126075 -6.244590
1650458825688473940 -0.005238 0.087220 0.073264 -2.945849 -7.126128 -6.244591
1650458825693450928 -0.012219 0.073257 0.075009 -3.045554 -7.133916 -6.304311
1650458825698427916 -0.013965 0.062785 0.068028 -3.125374 -7.138815 -6.286032
1650458825703405857 -0.019201 0.055804 0.062792 -3.155243 -7.127302 -6.286154
1650458825708382845 -0.020946 0.047077 0.054066 -3.184352 -7.116129 -6.286083
1650458825713359833 -0.022691 0.036605 0.045339 -3.153728 -7.136674 -6.265879
1650458825718337059 -0.027927 0.033115 0.031376 -3.074848 -7.149779 -6.226565
1650458825721642971 -0.034884 0.027318 0.024420 -3.041354 -7.171826 -6.227708
1650458825723314047 -0.038399 0.024388 0.020904 -3.024426 -7.182969 -6.228285
1650458825728291988 -0.047126 0.027879 0.010432 -2.945987 -7.237116 -6.289111
1650458825733268976 -0.055853 0.026133 0.005196 -2.885521 -7.234308 -6.386213
1650458825738245964 -0.062834 0.027879 -0.000040 -2.807421 -7.231256 -6.453237
1650458825743222952 -0.062834 0.033115 -0.005276 -2.757117 -7.226718 -6.492823
1650458825748199940 -0.057598 0.034860 -0.005276 -2.696950 -7.242991 -6.539490
1650458825753177881 -0.059343 0.029624 -0.000040 -2.630948 -7.278853 -6.550559
1650458825754814863 -0.058195 0.029050 0.001109 -2.624070 -7.298501 -6.560772
1650458825758154869 -0.055853 0.027879 0.003451 -2.610039 -7.338584 -6.581607
1650458825763131857 -0.057598 0.020897 0.012178 -2.571319 -7.370440 -6.621262
1650458825768108845 -0.047126 0.013916 0.024395 -2.545993 -7.386760 -6.659971
1650458825773087025 -0.041890 0.017407 0.034867 -2.569110 -7.431883 -6.694282
1650458825778064013 -0.031418 0.012171 0.041848 -2.613986 -7.433116 -6.761112
1650458825783041000 -0.022691 0.012171 0.043594 -2.618365 -7.443083 -6.794566
1650458825787987947 -0.008813 0.013905 0.043594 -2.660105 -7.436664 -6.774108
1650458825788017988 -0.008729 0.013916 0.043594 -2.660358 -7.436625 -6.773984
1650458825792995930 0.005234 0.012171 0.036612 -2.716217 -7.400287 -6.745533
1650458825797972918 0.013961 0.013916 0.034867 -2.740660 -7.350946 -6.724057
1650458825802949905 0.026178 0.013916 0.020904 -2.733091 -7.324093 -6.688654
1650458825807926893 0.024433 0.019152 0.010432 -2.738788 -7.322353 -6.617970
1650458825812903881 0.027923 0.027879 -0.003530 -2.713039 -7.327864 -6.544286
1650458825817882061 0.020942 0.031369 -0.012257 -2.653189 -7.321241 -6.508449
1650458825821159840 0.015194 0.027921 -0.014556 -2.610745 -7.320564 -6.511780
1650458825822859049 0.012215 0.026133 -0.015748 -2.588744 -7.320214 -6.513507
1650458825827836037 0.015706 0.027879 -0.017493 -2.505648 -7.299770 -6.595011
1650458825832813025 0.006979 0.027879 -0.010512 -2.455902 -7.294567 -6.640567
1650458825837790012 0.013961 0.033115 -0.003530 -2.411797 -7.339767 -6.673939
1650458825842767954 0.013961 0.033115 0.010432 -2.395964 -7.388506 -6.720342
1650458825847744942 0.022687 0.034860 0.026140 -2.403752 -7.415167 -6.746740
1650458825852721930 0.036650 0.027879 0.041848 -2.447552 -7.424944 -6.753352
1650458825854332924 0.041169 0.027314 0.046368 -2.469508 -7.428046 -6.748471
1650458825857698917 0.050612 0.026133 0.055811 -2.515380 -7.434526 -6.738274
1650458825862675905 0.064575 0.029624 0.064537 -2.612657 -7.415474 -6.693204
1650458825867653847 0.078538 0.026133 0.066283 -2.699826 -7.390129 -6.620166
1650458825872630835 0.089010 0.029624 0.066283 -2.776981 -7.370134 -6.527169
1650458825877608061 0.092500 0.027879 0.059302 -2.841794 -7.342711 -6.425260
1650458825882585049 0.094246 0.029624 0.047084 -2.895897 -7.314363 -6.343880
1650458825887505054 0.094246 0.036525 0.038457 -2.957322 -7.278550 -6.267662
1650458825887562037 0.094246 0.036605 0.038358 -2.958031 -7.278136 -6.266782
1650458825892539978 0.087264 0.033115 0.031376 -2.987770 -7.250243 -6.231973
1650458825897516966 0.082028 0.033115 0.020904 -2.995219 -7.236999 -6.222093
1650458825902493954 0.075047 0.024388 0.012178 -3.012107 -7.227015 -6.234231
1650458825907470942 0.068066 0.015661 -0.001785 -2.979140 -7.251438 -6.237489
1650458825912448883 0.068066 0.008680 -0.001785 -2.915215 -7.291583 -6.274302
1650458825917425871 0.061084 -0.000047 0.003451 -2.879659 -7.330504 -6.304179
1650458825920677900 0.064506 -0.008030 0.005732 -2.883368 -7.325665 -6.327262
1650458825922402859 0.066320 -0.012264 0.006942 -2.885335 -7.323098 -6.339505
1650458825927379847 0.069811 -0.024481 0.013923 -2.890423 -7.274450 -6.382650
1650458825932356834 0.076792 -0.034953 0.019159 -2.874690 -7.179219 -6.390248
1650458825937335014 0.078538 -0.033208 0.015668 -2.903131 -7.113049 -6.328869
1650458825942312002 0.075047 -0.038444 0.015668 -2.931086 -7.113770 -6.229448
1650458825947288990 0.068066 -0.033208 0.005196 -2.911234 -7.135095 -6.159718
1650458825952265978 0.059339 -0.029717 0.005196 -2.904350 -7.157511 -6.126471
1650458825953850031 0.054895 -0.027495 0.003530 -2.910716 -7.160499 -6.130746
1650458825957242966 0.045376 -0.022736 -0.000040 -2.924351 -7.166900 -6.139903
1650458825962220907 0.031414 -0.015755 -0.012257 -2.930863 -7.158756 -6.199540
1650458825967197895 0.024433 -0.014009 -0.031456 -2.893649 -7.117860 -6.284055
1650458825972174883 0.017451 -0.000047 -0.040182 -2.830772 -7.089967 -6.321649
1650458825977151871 0.013961 -0.000047 -0.057636 -2.781004 -7.093601 -6.310584
1650458825982130051 0.005234 0.006935 -0.068108 -2.709854 -7.140181 -6.295142
1650458825987022877 0.003518 0.006935 -0.080118 -2.599018 -7.198987 -6.304526
1650458825987107038 0.003489 0.006935 -0.080325 -2.597110 -7.199999 -6.304688
1650458825992084026 -0.003493 0.008680 -0.082070 -2.493061 -7.255293 -6.336621
1650458825997061014 -0.006983 0.006935 -0.089051 -2.421267 -7.276059 -6.394133
1650458826002038002 -0.006983 0.005189 -0.076834 -2.361530 -7.267337 -6.440728
1650458826007015944 -0.005238 0.006935 -0.076834 -2.329356 -7.258940 -6.487971
1650458826011992931 -0.003493 -0.000047 -0.066362 -2.323360 -7.260444 -6.517645
1650458826016969919 -0.000002 -0.000047 -0.055890 -2.313834 -7.257917 -6.543187
1650458826020195007 0.003391 -0.000047 -0.047973 -2.337454 -7.260769 -6.540338
1650458826021946907 0.005234 -0.000047 -0.043673 -2.350284 -7.262317 -6.538791
1650458826026923895 0.012215 -0.001792 -0.027965 -2.422729 -7.287171 -6.512770
1650458826031901836 0.015706 -0.010519 -0.014002 -2.533797 -7.314558 -6.495920
1650458826036879063 0.020942 -0.019245 -0.005276 -2.664623 -7.329218 -6.476353
1650458826041856050 0.026178 -0.033208 -0.001785 -2.784011 -7.318570 -6.480621
1650458826046833038 0.024433 -0.043680 -0.005276 -2.872400 -7.321901 -6.488130
1650458826051810980 0.029668 -0.062879 -0.012257 -2.922339 -7.344152 -6.479042
1650458826053367853 0.030214 -0.065608 -0.014987 -2.929357 -7.347298 -6.483176
1650458826056787968 0.031414 -0.071605 -0.020984 -2.944777 -7.354209 -6.492256
1650458826061764956 0.033159 -0.085568 -0.029710 -2.911394 -7.315551 -6.521782
1650458826066741943 0.036650 -0.097785 -0.048909 -2.827576 -7.235332 -6.520936
1650458826071718931 0.036650 -0.104766 -0.069853 -2.708218 -7.194888 -6.504075
1650458826076695919 0.034904 -0.090804 -0.080325 -2.578755 -7.195739 -6.478431
1650458826081673861 0.027923 -0.080332 -0.090797 -2.483452 -7.185785 -6.466871
1650458826086539984 0.019391 -0.082038 -0.094210 -2.415215 -7.161251 -6.490018
1650458826086650848 0.019197 -0.082077 -0.094287 -2.413660 -7.160692 -6.490546
1650458826091627836 0.010470 -0.068115 -0.094287 -2.349064 -7.155552 -6.519524
1650458826096605062 0.010470 -0.059388 -0.087306 -2.345144 -7.171155 -6.529192
1650458826101583004 0.010470 -0.054152 -0.082070 -2.395472 -7.198629 -6.530420
1650458826106559992 0.012215 -0.043680 -0.068108 -2.465953 -7.244580 -6.520948
1650458826111536980 0.017451 -0.041935 -0.055890 -2.572529 -7.328486 -6.482983
1650458826116513968 0.027923 -0.054152 -0.040182 -2.713195 -7.412453 -6.457288
1650458826119712830 0.033531 -0.057516 -0.034575 -2.809200 -7.420047 -6.438214
1650458826121491909 0.036650 -0.059388 -0.031456 -2.862599 -7.424271 -6.427605
1650458826126468897 0.041886 -0.075096 -0.026220 -3.006092 -7.383385 -6.368136
1650458826131445885 0.048867 -0.083823 -0.027965 -3.106450 -7.352040 -6.299414
1650458826136422873 0.050612 -0.094294 -0.038437 -3.170488 -7.358009 -6.225260
1650458826141399860 0.050612 -0.094294 -0.055890 -3.190636 -7.367336 -6.163224
1650458826146378040 0.040140 -0.092549 -0.078580 -3.180468 -7.348784 -6.113327
1650458826151355028 0.029668 -0.090804 -0.096033 -3.129875 -7.327307 -6.108999
1650458826152885914 0.024837 -0.090267 -0.101401 -3.098187 -7.325263 -6.123151
1650458826156332016 0.013961 -0.089059 -0.113486 -3.026859 -7.320662 -6.155007
1650458826161309004 0.003489 -0.085568 -0.136175 -2.883732 -7.308725 -6.206918
1650458826166285992 -0.010474 -0.080332 -0.150138 -2.766507 -7.329610 -6.273336
1650458826171263933 -0.019201 -0.076841 -0.151883 -2.671484 -7.401259 -6.340568
1650458826176240921 -0.022691 -0.078587 -0.150138 -2.566500 -7.471943 -6.436284
1650458826181217909 -0.019201 -0.087313 -0.144902 -2.463543 -7.506300 -6.530020
1650458826186058044 -0.014109 -0.087313 -0.129626 -2.373100 -7.540579 -6.570459
